"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0E730","2019-09-27 16:00:00","26.000","12.000","1.800","28.100","0.750","1009.400","","0.000","-99.000","-99.000","-99.000","29.200","","24.700",""
"C0V810","2019-09-27 16:00:00","32.000","299.000","2.300","28.500","0.830","1008.600","","0.000","-99.000","-99.000","-99.000","28.600","","25.600",""
"C0A9C0","2019-09-27 16:00:00","35.000","79.000","1.300","26.300","0.840","1011.600","","51.000","-99.000","-99.000","-99.000","27.100","","24.300",""
"C0X310","2019-09-27 16:00:00","9.000","354.000","7.700","27.300","0.860","1013.400","","0.000","-99.000","-99.000","-99.000","28.100","","24.600",""
"C0K280","2019-09-27 16:00:00","23.000","13.000","3.600","29.200","0.740","1013.000","","0.000","9.800","3.000","","31.900","","23.500",""
"C0M650","2019-09-27 16:00:00","20.000","340.000","3.200","29.000","0.690","1011.500","","0.000","-99.000","-99.000","-99.000","31.400","","23.400",""
"C0S910","2019-09-27 16:00:00","212.000","33.000","7.900","23.500","0.990","991.600","","72.000","-99.000","-99.000","-99.000","25.100","","23.100",""
"C0D570","2019-09-27 16:00:00","15.000","15.000","0.800","28.500","0.790","1012.200","","0.000","-99.000","-99.000","-99.000","29.800","","24.200",""
"C0M710","2019-09-27 16:00:00","15.000","325.000","5.300","27.400","0.830","1012.000","","0.000","10.900","330.000","","28.900","","24.000",""
"C0V490","2019-09-27 16:00:00","20.000","313.000","0.400","30.000","0.600","1011.500","","0.000","-99.000","-99.000","-99.000","30.400","","26.300",""
"C0E870","2019-09-27 16:00:00","34.000","26.000","2.800","28.300","0.730","1011.200","","0.000","-99.000","-99.000","-99.000","29.600","","22.900",""
"C0M800","2019-09-27 16:00:00","440.000","0.000","0.000","26.400","0.800","965.100","","0.500","-99.000","-99.000","-99.000","28.700","","20.100",""
"C0A570","2019-09-27 16:00:00","360.000","78.000","0.300","23.100","0.960","975.200","","17.500","8.800","83.000","","24.300","","21.300",""
"C0S790","2019-09-27 16:00:00","236.000","53.000","0.600","23.700","0.940","989.900","","1.000","-99.000","-99.000","-99.000","24.600","","21.800",""
"C0D590","2019-09-27 16:00:00","143.000","42.000","3.700","25.600","0.890","998.800","","0.000","9.900","68.000","","26.900","","23.100",""
"C0U990","2019-09-27 16:00:00","31.000","31.000","1.100","24.500","0.930","1013.400","","64.000","-99.000","-99.000","-99.000","25.600","","22.100",""
"C0M700","2019-09-27 16:00:00","150.000","291.000","0.600","29.400","0.730","997.000","","0.000","-99.000","-99.000","-99.000","31.000","","21.800",""
"C0A970","2019-09-27 16:00:00","96.000","18.000","3.000","24.400","0.990","1005.700","","4.000","-99.000","-99.000","-99.000","25.100","","23.100",""
"CM0110","2019-09-27 16:00:00","7.000","33.000","4.800","27.600","0.760","1012.900","","0.000","-99.000","-99.000","-99.000","29.600","","24.300",""
"C0S940","2019-09-27 16:00:00","150.000","34.000","1.200","24.800","0.910","998.700","","0.500","-99.000","-99.000","-99.000","27.300","","23.800",""
"C0X250","2019-09-27 16:00:00","33.000","2.000","1.800","29.700","0.690","1009.600","","0.000","-99.000","-99.000","-99.000","31.700","","23.600",""
"C0K520","2019-09-27 16:00:00","10.000","353.000","3.600","27.800","0.800","1011.500","","0.000","-99.000","-99.000","-99.000","29.900","","23.400",""
"C0Z200","2019-09-27 16:00:00","153.000","0.000","0.200","26.000","0.990","999.800","","11.000","-99.000","-99.000","-99.000","26.200","","21.800",""
"C0V740","2019-09-27 16:00:00","60.000","185.000","0.600","30.000","0.690","1007.400","","0.000","-99.000","-99.000","-99.000","31.600","","23.100",""
"C0V790","2019-09-27 16:00:00","410.000","225.000","2.600","26.000","0.770","967.200","","0.000","-99.000","-99.000","-99.000","29.200","","20.900",""
"C0G860","2019-09-27 16:00:00","45.000","309.000","2.500","30.100","0.640","1006.800","","0.000","-99.000","-99.000","-99.000","32.100","","24.300",""
"C0Z250","2019-09-27 16:00:00","1124.000","0.000","0.000","19.400","0.930","894.200","","0.500","-99.000","-99.000","-99.000","22.800","","16.800",""
"C0K440","2019-09-27 16:00:00","35.000","340.000","3.900","28.600","0.740","1009.400","","0.000","-99.000","-99.000","-99.000","29.900","","22.700",""
"C0T900","2019-09-27 16:00:00","160.000","0.000","0.100","26.200","0.820","996.500","","2.500","-99.000","-99.000","-99.000","27.500","","21.900",""
"C0F9V0","2019-09-27 16:00:00","525.000","295.000","1.200","27.800","0.790","957.000","","0.000","-99.000","-99.000","-99.000","30.800","","20.500",""
"C0UA20","2019-09-27 16:00:00","2619.000","1.000","0.600","12.500","1.000","-99.000","","3.000","-99.000","-99.000","-99.000","14.900","","9.400",""
"C0T960","2019-09-27 16:00:00","120.000","163.000","0.300","26.100","0.960","1002.600","","10.500","-99.000","-99.000","-99.000","26.400","","21.800",""
"C0SA80","2019-09-27 16:00:00","136.000","0.000","0.000","25.600","0.900","999.400","","1.000","-99.000","-99.000","-99.000","25.800","","21.900",""
"C0E780","2019-09-27 16:00:00","160.000","342.000","0.500","28.100","0.780","995.100","","0.000","-99.000","-99.000","-99.000","29.800","","22.600",""
"C0F9Q0","2019-09-27 16:00:00","149.000","342.000","3.500","28.100","0.830","995.700","","0.000","-99.000","-99.000","-99.000","30.100","","22.600",""
"C0F9X0","2019-09-27 16:00:00","166.000","14.000","3.400","27.500","0.810","995.100","","0.000","-99.000","-99.000","-99.000","30.000","","23.000",""
"C0F0D0","2019-09-27 16:00:00","3171.000","139.000","0.800","10.500","0.860","702.200","","7.000","-99.000","-99.000","-99.000","13.100","","7.900",""
"C0S730","2019-09-27 16:00:00","110.000","73.000","4.600","23.900","0.990","1002.900","","54.500","-99.000","-99.000","-99.000","25.400","","23.300",""
"C0T790","2019-09-27 16:00:00","2830.000","123.000","2.400","11.600","0.970","731.500","","0.000","-99.000","-99.000","-99.000","14.700","","8.600",""
"C0M830","2019-09-27 16:00:00","540.000","181.000","1.200","26.000","0.960","954.900","","0.000","-99.000","-99.000","-99.000","29.600","","19.200",""
"C0V750","2019-09-27 16:00:00","50.000","255.000","1.500","30.800","0.600","1008.700","","0.000","-99.000","-99.000","-99.000","31.000","","24.700",""
"C0K530","2019-09-27 16:00:00","12.000","15.000","4.900","27.100","0.830","1012.300","","0.000","10.500","7.000","","28.500","","24.400",""
"C0G850","2019-09-27 16:00:00","62.000","320.000","2.400","31.000","0.680","1005.400","","0.000","-99.000","-99.000","-99.000","32.600","","24.700",""
"C0M780","2019-09-27 16:00:00","30.000","339.000","1.800","29.700","0.660","1010.200","","0.000","-99.000","-99.000","-99.000","32.800","","23.200",""
"C0V360","2019-09-27 16:00:00","94.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0K510","2019-09-27 16:00:00","10.000","356.000","4.600","28.400","0.750","1011.600","","0.000","-99.000","-99.000","-99.000","30.900","","23.300",""
"C0D650","2019-09-27 16:00:00","97.000","47.000","4.400","26.600","0.840","1002.900","","0.000","11.900","49.000","","26.600","","23.700",""
"C0V630","2019-09-27 16:00:00","19.000","319.000","1.400","28.800","0.720","1013.600","","0.000","-99.000","-99.000","-99.000","29.400","","24.800",""
"C0U910","2019-09-27 16:00:00","17.000","354.000","0.400","26.000","0.850","1013.800","","113.500","-99.000","-99.000","-99.000","26.000","","22.600",""
"C0U600","2019-09-27 16:00:00","10.000","0.000","0.100","23.900","0.990","1014.400","","75.000","-99.000","-99.000","-99.000","25.500","","22.800",""
"C0G820","2019-09-27 16:00:00","29.000","0.000","0.200","30.700","0.670","1009.100","","0.000","-99.000","-99.000","-99.000","32.400","","23.500",""
"C0R590","2019-09-27 16:00:00","72.000","218.000","2.200","28.900","0.720","1005.100","","0.000","-99.000","-99.000","-99.000","30.500","","23.700",""
"C0A9E0","2019-09-27 16:00:00","26.000","72.000","1.400","25.900","0.900","1012.700","","35.500","-99.000","-99.000","-99.000","27.200","","24.400",""
"C0R480","2019-09-27 16:00:00","57.000","195.000","1.800","28.700","0.720","1007.100","","0.000","-99.000","-99.000","-99.000","31.100","","23.500",""
"C0X300","2019-09-27 16:00:00","70.000","281.000","1.300","29.200","0.720","1005.200","","0.000","-99.000","-99.000","-99.000","32.600","","22.200",""
"C0U970","2019-09-27 16:00:00","7.000","281.000","0.500","24.100","0.950","1016.000","","61.000","-99.000","-99.000","-99.000","25.400","","23.000",""
"C0M750","2019-09-27 16:00:00","10.000","340.000","4.300","27.600","0.820","1012.100","","0.000","-99.000","-99.000","-99.000","29.300","","24.200",""
"C0I110","2019-09-27 16:00:00","161.000","311.000","1.200","29.600","0.680","995.500","","0.000","-99.000","-99.000","-99.000","31.200","","22.900",""
"C0V370","2019-09-27 16:00:00","74.000","228.000","0.500","28.700","0.760","1005.500","","0.000","-99.000","-99.000","-99.000","31.300","","21.900",""
"C0C690","2019-09-27 16:00:00","242.000","91.000","2.700","24.300","0.850","987.400","","7.000","9.300","88.000","","24.500","","22.100",""
"C0A540","2019-09-27 16:00:00","401.000","0.000","0.200","22.500","0.990","968.900","","88.500","-99.000","-99.000","-99.000","22.700","","20.700",""
"C0H950","2019-09-27 16:00:00","192.000","279.000","0.700","29.900","0.710","992.600","","0.000","-99.000","-99.000","-99.000","31.700","","21.000",""
"C0O960","2019-09-27 16:00:00","112.000","214.000","1.000","27.900","0.730","1000.700","","0.000","-99.000","-99.000","-99.000","30.200","","22.500",""
"C0AH10","2019-09-27 16:00:00","30.000","76.000","2.900","26.000","0.950","1010.600","","12.000","-99.000","-99.000","-99.000","26.100","","24.300",""
"C0R680","2019-09-27 16:00:00","13.000","47.000","2.800","26.100","-99.000","1012.400","","73.500","-99.000","-99.000","-99.000","27.900","","23.200",""
"C0X210","2019-09-27 16:00:00","38.000","316.000","2.600","29.300","0.720","1007.300","","0.000","-99.000","-99.000","-99.000","32.500","","23.300",""
"C0D430","2019-09-27 16:00:00","87.000","0.000","0.200","27.900","0.800","1002.800","","0.000","-99.000","-99.000","-99.000","30.100","","22.600",""
"C0AD30","2019-09-27 16:00:00","20.000","74.000","1.500","26.500","0.850","1011.000","","28.500","-99.000","-99.000","-99.000","27.200","","24.800",""
"C0R240","2019-09-27 16:00:00","87.000","0.000","0.200","28.000","0.760","1003.400","","0.000","-99.000","-99.000","-99.000","29.700","","22.200",""
"C0AI30","2019-09-27 16:00:00","26.000","72.000","5.400","25.800","0.940","1012.900","","15.500","-99.000","-99.000","-99.000","26.100","","24.400",""
"C0U960","2019-09-27 16:00:00","1885.000","223.000","1.300","16.300","0.910","818.600","","62.500","-99.000","-99.000","-99.000","18.300","","13.600",""
"C0T9E0","2019-09-27 16:00:00","415.000","0.000","0.000","23.400","0.890","970.500","","2.000","-99.000","-99.000","-99.000","25.300","","20.600",""
"C0D550","2019-09-27 16:00:00","1956.000","0.000","0.000","18.600","0.770","814.700","","0.500","-99.000","-99.000","-99.000","22.400","","13.800",""
"C0C630","2019-09-27 16:00:00","209.000","54.000","3.600","25.600","0.840","990.300","","1.000","10.300","50.000","","26.100","","22.600",""
"C0Z190","2019-09-27 16:00:00","62.000","173.000","0.900","26.900","0.990","1008.400","","3.000","-99.000","-99.000","-99.000","27.800","","23.700",""
"C0C710","2019-09-27 16:00:00","143.000","144.000","1.200","26.100","0.840","997.800","","0.500","7.500","128.000","","26.800","","22.600",""
"C0D360","2019-09-27 16:00:00","523.000","0.000","0.000","25.300","0.860","954.500","","0.500","-99.000","-99.000","-99.000","27.600","","19.100",""
"C0C680","2019-09-27 16:00:00","228.000","85.000","4.300","24.100","0.930","987.300","","14.000","10.300","139.000","","24.300","","22.300",""
"C0X140","2019-09-27 16:00:00","17.000","352.000","1.200","30.100","0.700","1011.000","","0.000","-99.000","-99.000","-99.000","32.800","","24.400",""
"C0V710","2019-09-27 16:00:00","34.000","226.000","1.400","30.300","0.600","1009.600","","0.000","-99.000","-99.000","-99.000","30.900","","25.800",""
"C0G840","2019-09-27 16:00:00","32.000","9.000","0.900","29.300","0.720","1007.600","","0.000","-99.000","-99.000","-99.000","32.000","","22.900",""
"C0S890","2019-09-27 16:00:00","238.000","0.000","0.000","25.800","0.840","991.600","","0.000","-99.000","-99.000","-99.000","25.800","","21.400",""
"C0T820","2019-09-27 16:00:00","550.000","128.000","1.100","25.400","0.670","957.800","","0.500","-99.000","-99.000","-99.000","29.600","","19.200",""
"C0F9I0","2019-09-27 16:00:00","194.000","5.000","2.400","27.500","0.810","991.300","","0.000","-99.000","-99.000","-99.000","29.700","","22.800",""
"C0C650","2019-09-27 16:00:00","208.000","41.000","2.200","25.000","0.830","990.200","","0.000","8.200","43.000","","25.200","","21.300",""
"C0R600","2019-09-27 16:00:00","766.000","0.000","0.200","23.200","0.930","929.300","","0.000","-99.000","-99.000","-99.000","24.500","","21.700",""
"C0Z320","2019-09-27 16:00:00","646.000","0.000","0.000","23.000","0.870","944.500","","0.000","-99.000","-99.000","-99.000","24.700","","16.800",""
"C0V210","2019-09-27 16:00:00","734.000","226.000","1.800","25.700","0.720","933.800","","0.000","-99.000","-99.000","-99.000","29.000","","17.800",""
"C0K240","2019-09-27 16:00:00","1132.000","319.000","1.100","22.500","0.990","894.100","","0.000","-99.000","-99.000","-99.000","27.800","","18.100",""
"C0M520","2019-09-27 16:00:00","15.000","354.000","4.200","29.100","0.690","1011.100","","0.000","-99.000","-99.000","-99.000","31.600","","23.200",""
"C0A530","2019-09-27 16:00:00","300.000","77.000","1.200","23.600","0.990","981.500","","60.000","-99.000","-99.000","-99.000","23.700","","22.000",""
"C0E820","2019-09-27 16:00:00","220.000","18.000","1.100","27.400","0.770","988.900","","0.000","-99.000","-99.000","-99.000","28.800","","21.000",""
"C0K450","2019-09-27 16:00:00","35.000","327.000","2.200","29.800","0.660","1008.500","","0.000","-99.000","-99.000","-99.000","31.500","","23.100",""
"C0G760","2019-09-27 16:00:00","53.000","313.000","1.400","29.800","0.700","1009.200","","0.000","-99.000","-99.000","-99.000","31.800","","22.900",""
"CM0120","2019-09-27 16:00:00","4.000","38.000","5.900","27.600","0.760","1013.100","","0.000","-99.000","-99.000","-99.000","28.200","","25.000",""
"C0Z290","2019-09-27 16:00:00","946.000","91.000","0.900","20.500","0.880","912.700","","1.500","-99.000","-99.000","-99.000","21.700","","18.300",""
"C0V680","2019-09-27 16:00:00","40.000","241.000","1.700","29.100","0.690","1008.900","","0.000","-99.000","-99.000","-99.000","30.500","","24.800",""
"C0F9U0","2019-09-27 16:00:00","74.000","273.000","2.300","30.000","0.710","1004.900","","0.000","-99.000","-99.000","-99.000","32.400","","25.000",""
"C0V530","2019-09-27 16:00:00","34.000","231.000","1.400","30.200","0.610","1009.200","","0.000","-99.000","-99.000","-99.000","30.900","","23.400",""
"C0R550","2019-09-27 16:00:00","38.000","195.000","1.500","28.600","0.780","1009.800","","0.000","-99.000","-99.000","-99.000","31.200","","22.900",""
"C0F9L0","2019-09-27 16:00:00","253.000","31.000","2.500","28.300","0.770","984.600","","0.000","-99.000","-99.000","-99.000","29.700","","22.900",""
"C0A950","2019-09-27 16:00:00","60.000","43.000","8.000","25.500","0.910","1009.200","","0.000","-99.000","-99.000","-99.000","26.100","","24.800",""
"C0R160","2019-09-27 16:00:00","45.000","184.000","2.300","28.700","0.960","1007.700","","0.000","-99.000","-99.000","-99.000","30.600","","23.100",""
"C0F9S0","2019-09-27 16:00:00","43.000","334.000","2.800","30.300","0.670","1008.100","","0.000","-99.000","-99.000","-99.000","31.400","","24.500",""
"C0M820","2019-09-27 16:00:00","980.000","216.000","1.300","23.400","0.760","907.700","","0.000","-99.000","-99.000","-99.000","26.400","","17.000",""
"C0G870","2019-09-27 16:00:00","12.000","14.000","3.600","28.200","0.820","1012.900","","0.000","9.400","6.000","","29.700","","23.800",""
"C0R530","2019-09-27 16:00:00","16.000","245.000","2.000","27.800","0.710","1011.500","","0.000","-99.000","-99.000","-99.000","28.800","","24.000",""
"C0O840","2019-09-27 16:00:00","134.000","311.000","1.000","28.900","0.940","996.500","","0.000","-99.000","-99.000","-99.000","31.200","","22.400",""
